Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js index 135 21 261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.450633138418
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.261448979378
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.150628164411
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.303422510624
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.459469199181
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.298739910126
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.348346889019
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.270648568869
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.513120412827
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.694764733315
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.403053283691
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.173159956932
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.421307742596
Total edge above 0.9 ===>  2


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js raw 83 14 3217
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.000617963495
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.145717352629
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.060751184821
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.095655404031
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.290767729282
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.439516216516
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.073003292084
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.130459636450
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.240378126502
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.953500211239
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.098705224693
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.350196778774
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.453075110912
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.047464165837
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.243054717779
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.043668583035
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.211864992976
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.283712118864
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.473943799734
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.338810443878
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.498505413532
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.293846815825
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.189108312130
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.335387527943
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.504853904247
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.335404455662
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.405392706394
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.299866110086
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.559012949467
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.712915182114
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.440226435661
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.203492969275
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.475352913141
Total edge above 0.9 ===>  3


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js raw 97 20 3229
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.001597678871
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.294637322426
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.103981174529
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.132150709629
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.368263900280
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.468788117170
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.150154069066
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.220848783851
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.231515124440
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.951070368290
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.203550621867
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.363126426935
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.472885161638
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.046653319150
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.309616744518
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.041722252965
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.259360194206
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.280900895596
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.490105599165
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.351414650679
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.522264838219
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.302428305149
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.226731345057
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.337287187576
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.525149524212
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.343908011913
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.551149070263
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.299931794405
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.581806063652
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.700021505356
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.460763871670
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.238939508796
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.594021141529
Total edge above 0.9 ===>  4


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js beforeAfter 163 13 3304
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.071324385703
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.922590196133
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.712121665478
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.740634202957
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.897489190102
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.911463141441
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.882514655590
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.920983493328
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.705725014210
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.983186483383
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.873602092266
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.852789521217
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.901778995991
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.288621395826
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.877871215343
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.261026769876
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.850338816643
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.775448203087
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.902676224709
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.846564769745
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.919616341591
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.812033355236
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.828522145748
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.817929506302
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.917423963547
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.839846551418
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.958063662052
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.789385855198
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.931631147861
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.921482980251
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.881828725338
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.824777126312
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.968714356422
Total edge above 0.9 ===>  5


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringify.js Stringifier 6 12 3496
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.122913002968
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.003380215261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.000047176844
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.000048495946
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.000144082529
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.000173748616
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.000401953235
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.000248578726
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.000056295343
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.001730171731
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.000276831153
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.000089716115
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.000237565037
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.000008658672
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.000172809829
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.000007666764
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.000143754674
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.000055258064
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.000238199194
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.000084920946
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.000297729304
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.000067947556
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.000115849070
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.000073056508
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.000284389389
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.000080597798
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.001477553975
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.000060440085
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.000350873335
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.000269727461
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.000176737725
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.000084260377
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.000967003056
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringify.js stringify 5 0 3490 =======> 0.043566897511
