Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js parseOptions 94 14 168
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 72 9 313 =======> 0.577364623547
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 74 11 317 =======> 0.362792074680
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 80 11 324 =======> 0.960459291935
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 84 13 327 =======> 0.990923345089
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 119 11 374 =======> 0.113581649959
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 123 11 378 =======> 0.144993469119
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 127 35 383 =======> 0.713697135448
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 138 38 399 =======> 0.552327573299
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 154 13 424 =======> 0.993328928947
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 159 25 432 =======> 0.050890255719
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 162 23 438 =======> 0.041588868946
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 165 34 444 =======> 0.058121860027
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 166 44 448 =======> 0.047472078353
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 177 7 454 =======> 0.995165824890
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 217 18 502 =======> 0.161681503057
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 218 14 504 =======> 0.139798432589
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 222 22 506 =======> 0.858607590199
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 228 40 518 =======> 0.054864194244
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 241 24 525 =======> 0.980749785900
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 254 12 542 =======> 0.968957364559
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 263 22 548 =======> 0.387131333351
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 267 9 554 =======> 0.535820066929
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 271 21 558 =======> 0.590947866440
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 273 25 565 =======> 0.889342367649
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 307 22 614 =======> 0.351353019476
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 311 9 620 =======> 0.337196111679
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 315 21 624 =======> 0.878099203110
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 319 25 635 =======> 0.885827839375
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 368 23 729 =======> 0.812911450863
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 372 9 735 =======> 0.396362155676
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 376 22 739 =======> 0.770232260227
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 379 25 747 =======> 0.429740041494
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 453 21 801 =======> 0.838194847107
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 461 20 808 =======> 0.847813546658
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 22 817 =======> 0.311567127705
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 31 819 =======> 0.002941135550
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 505 16 898 =======> 0.454150378704
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.995028078556
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.045771900564
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.250362753868
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.332748651505
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.964363873005
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.979011833668
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.992063462734
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.944418430328
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.958521246910
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/gt.js nan 2 11 1534 =======> 0.992681801319
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-version.js nan 5 19 2497 =======> 0.872264087200
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/min-version.js nan 23 24 2524 =======> 0.098483316600
Total edge above 0.9 ===>  15


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/outside.js ltfn 73 41 2655
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 4 17 67 =======> 0.972216784954
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 8 14 71 =======> 0.951848566532
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 34 8 101 =======> 0.977476418018
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 55 11 130 =======> 0.964979708195
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 59 7 134 =======> 0.716832458973
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 77 13 150 =======> 0.990114808083
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 3 14 236 =======> 0.924732089043
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 41 11 276 =======> 0.024866720662
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 45 14 282 =======> 0.100655406713
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 55 33 297 =======> 0.148828446865
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 72 9 313 =======> 0.930936694145
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 74 11 317 =======> 0.038581922650
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 80 11 324 =======> 0.930619537830
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 84 13 327 =======> 0.916564166546
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 119 11 374 =======> 0.006419867277
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 123 11 378 =======> 0.008249596693
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 127 35 383 =======> 0.435381144285
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 138 38 399 =======> 0.039851691574
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 154 13 424 =======> 0.864344418049
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 159 25 432 =======> 0.002035359386
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 162 23 438 =======> 0.001545865322
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 165 34 444 =======> 0.002350768074
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 166 44 448 =======> 0.002047006506
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 177 7 454 =======> 0.923485994339
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 217 18 502 =======> 0.511292457581
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 218 14 504 =======> 0.308226287365
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 222 22 506 =======> 0.149822369218
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 228 40 518 =======> 0.002653767355
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 241 24 525 =======> 0.734991252422
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 254 12 542 =======> 0.992538154125
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 263 22 548 =======> 0.046630058438
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 267 9 554 =======> 0.077006608248
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 271 21 558 =======> 0.058782890439
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 273 25 565 =======> 0.898311138153
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 307 22 614 =======> 0.031209431589
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 311 9 620 =======> 0.040045708418
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 315 21 624 =======> 0.221478164196
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 319 25 635 =======> 0.889045715332
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 368 23 729 =======> 0.098883792758
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 372 9 735 =======> 0.041313555092
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 376 22 739 =======> 0.107303000987
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 379 25 747 =======> 0.781976401806
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 453 21 801 =======> 0.115692235529
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 461 20 808 =======> 0.123339973390
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 22 817 =======> 0.854778468609
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 31 819 =======> 0.098195746541
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 505 16 898 =======> 0.981022059917
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.965547621250
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.346786767244
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.982437431812
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.952706038952
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.578084051609
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.510920941830
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.833199977875
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.331575453281
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.996825218201
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/gt.js nan 2 11 1534 =======> 0.975328147411
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/gte.js nan 2 12 1548 =======> 0.859346747398
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/lt.js nan 2 11 1588 =======> 0.832342565060
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/lte.js nan 2 12 1602 =======> 0.788115262985
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/satisfies.js nan 2 18 1744 =======> 0.990263462067
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/outside.js nan 11 16 2599 =======> 0.965990483761
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/outside.js nan 49 24 2638 =======> 0.325896769762
Total edge above 0.9 ===>  16


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/simplify.js compare 10 36 2688
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/compare.js nan 2 16 1438 =======> 0.989564538002
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/satisfies.js nan 2 18 1744 =======> 0.992577612400
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/simplify.js nan 6 17 2670 =======> 0.986083567142
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/simplify.js nan 10 26 2685 =======> 0.940964579582
Total edge above 0.9 ===>  16


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/ranges/subset.js Range 49 8 2776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 4 17 67 =======> 0.932884454727
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 8 14 71 =======> 0.993311285973
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 34 8 101 =======> 0.975462079048
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 55 11 130 =======> 0.980279326439
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 59 7 134 =======> 0.948192954063
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 77 13 150 =======> 0.996043324471
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 3 14 236 =======> 0.986576795578
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 41 11 276 =======> 0.068523369730
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 45 14 282 =======> 0.114512220025
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 55 33 297 =======> 0.120137833059
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 72 9 313 =======> 0.895704269409
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 74 11 317 =======> 0.106346234679
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 80 11 324 =======> 0.973914623260
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 84 13 327 =======> 0.975887835026
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 119 11 374 =======> 0.017689373344
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 123 11 378 =======> 0.022657766938
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 127 35 383 =======> 0.686158239841
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 138 38 399 =======> 0.118215799332
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 154 13 424 =======> 0.980786859989
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 159 25 432 =======> 0.005850651301
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 162 23 438 =======> 0.004739182070
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 165 34 444 =======> 0.006806512829
